CID,SID
74,4615
58,4615
77,4616
55,4616
5,4616
33,4616
29,4617
61,4617
111,4617
19,4617
2,4618
142,4618
127,4618
35,4618
79,4619
109,4619
73,4619
141,4619
92,4620
54,4620
106,4620
32,4620
7,4621
13,4621
19,4621
44,4621
18,4622
11,4622
148,4622
60,4622
123,4623
133,4623
21,4623
75,4623
112,4624
47,4624
142,4624
105,4624
63,4625
54,4625
43,4625
88,4625
92,4626
75,4626
17,4626
16,4626
30,4627
59,4627
11,4627
112,4627
14,4628
124,4628
22,4628
67,4628
32,4629
23,4629
9,4629
101,4629
57,4630
8,4630
91,4630
51,4630
89,4631
100,4631
111,4631
69,4631
47,4632
122,4632
70,4632
19,4632
92,4633
103,4633
69,4633
85,4633
90,4634
130,4634
80,4634
126,4634
19,4635
73,4635
103,4635
58,4635
42,4636
46,4636
53,4636
38,4636
19,4637
64,4637
60,4637
5,4637
113,4638
90,4638
148,4638
146,4638
6,4639
111,4639
86,4639
139,4639
94,4640
56,4640
126,4640
17,4640
70,4641
86,4641
92,4641
118,4641
136,4642
114,4642
6,4642
114,4642
20,4643
55,4643
89,4643
11,4643
60,4644
102,4644
87,4644
82,4644
97,4645
93,4645
144,4645
93,4645
109,4646
35,4646
89,4646
3,4646
109,4647
18,4647
11,4647
145,4647
13,4648
30,4648
92,4648
68,4648
95,4649
71,4649
124,4649
138,4649
125,4650
131,4650
110,4650
71,4650
122,4651
90,4651
61,4651
58,4651
20,4652
120,4652
123,4652
31,4652
123,4653
72,4653
129,4653
67,4653
49,4654
76,4654
18,4654
36,4654
115,4655
35,4655
44,4655
106,4655
121,4656
63,4656
45,4656
68,4656
33,4657
135,4657
74,4657
103,4657
31,4658
22,4658
14,4658
88,4658
145,4659
140,4659
138,4659
71,4659
110,4660
46,4660
138,4660
24,4660
30,4661
147,4661
99,4661
89,4661
105,4662
93,4662
128,4662
128,4662
92,4663
102,4663
60,4663
86,4663
141,4664
30,4664
105,4664
120,4664
2,4665
58,4665
111,4665
48,4665
120,4666
134,4666
96,4666
101,4666
125,4667
91,4667
10,4667
136,4667
12,4668
143,4668
14,4668
45,4668
90,4669
139,4669
133,4669
8,4669
24,4670
148,4670
27,4670
119,4670
85,4671
111,4671
137,4671
81,4671
119,4672
45,4672
3,4672
41,4672
26,4673
106,4673
35,4673
59,4673
101,4674
96,4674
56,4674
67,4674
100,4675
108,4675
63,4675
71,4675
25,4676
38,4676
96,4676
101,4676
78,4677
70,4677
124,4677
7,4677
82,4678
98,4678
111,4678
17,4678
116,4679
94,4679
142,4679
86,4679
41,4680
43,4680
46,4680
125,4680
13,4681
95,4681
112,4681
94,4681
63,4682
92,4682
71,4682
24,4682
32,4683
54,4683
118,4683
87,4683
75,4684
130,4684
148,4684
21,4684
105,4685
34,4685
41,4685
118,4685
35,4686
18,4686
24,4686
104,4686
1,4687
7,4687
114,4687
108,4687
32,4688
33,4688
32,4688
98,4688
56,4689
91,4689
143,4689
11,4689
69,4690
109,4690
88,4690
15,4690
89,4691
18,4691
63,4691
78,4691
52,4692
43,4692
14,4692
64,4692
80,4693
10,4693
127,4693
66,4693
113,4694
14,4694
111,4694
91,4694
116,4695
124,4695
35,4695
67,4695
89,4696
134,4696
29,4696
31,4696
112,4697
95,4697
23,4697
38,4697
65,4698
134,4698
33,4698
87,4698
1,4699
33,4699
71,4699
130,4699
132,4700
49,4700
75,4700
47,4700
93,4701
89,4701
58,4701
118,4701
146,4702
101,4702
8,4702
98,4702
121,4703
3,4703
31,4703
3,4703
37,4704
97,4704
145,4704
104,4704
48,4705
78,4705
71,4705
94,4705
35,4706
44,4706
56,4706
34,4706
59,4707
6,4707
135,4707
11,4707
124,4708
103,4708
133,4708
145,4708
124,4709
27,4709
22,4709
132,4709
26,4710
11,4710
48,4710
73,4710
93,4711
104,4711
26,4711
69,4711
5,4712
38,4712
36,4712
83,4712
137,4713
8,4713
100,4713
130,4713
73,4714
68,4714
37,4714
120,4714
137,4715
77,4715
58,4715
48,4715
88,4716
71,4716
112,4716
122,4716
148,4717
148,4717
136,4717
148,4717
80,4718
18,4718
96,4718
93,4718
118,4719
120,4719
113,4719
92,4719
3,4720
148,4720
37,4720
102,4720
90,4721
131,4721
90,4721
3,4721
120,4722
144,4722
97,4722
30,4722
8,4723
108,4723
140,4723
46,4723
22,4724
103,4724
51,4724
10,4724
63,4725
62,4725
57,4725
7,4725
77,4726
113,4726
131,4726
144,4726
134,4727
31,4727
121,4727
14,4727
13,4728
92,4728
39,4728
135,4728
16,4729
123,4729
59,4729
56,4729
14,4730
16,4730
28,4730
69,4730
2,4731
86,4731
20,4731
89,4731
29,4732
86,4732
140,4732
126,4732
28,4733
88,4733
47,4733
39,4733
7,4734
18,4734
145,4734
88,4734
9,4735
84,4735
118,4735
21,4735
76,4736
103,4736
31,4736
18,4736
40,4737
96,4737
32,4737
117,4737
116,4738
134,4738
148,4738
6,4738
47,4739
64,4739
142,4739
96,4739
42,4740
39,4740
79,4740
132,4740
128,4741
119,4741
9,4741
16,4741
93,4742
9,4742
114,4742
46,4742
146,4743
6,4743
25,4743
3,4743
70,4744
147,4744
138,4744
76,4744
107,4745
108,4745
148,4745
40,4745
35,4746
105,4746
146,4746
76,4746
147,4747
89,4747
112,4747
135,4747
38,4748
65,4748
38,4748
121,4748
112,4749
97,4749
75,4749
69,4749
61,4750
8,4750
11,4750
68,4750
116,4751
71,4751
61,4751
113,4751
61,4752
111,4752
98,4752
90,4752
42,4753
120,4753
39,4753
21,4753
59,4754
29,4754
84,4754
88,4754
60,4755
118,4755
14,4755
66,4755
59,4756
52,4756
132,4756
147,4756
34,4757
91,4757
74,4757
136,4757
55,4758
142,4758
114,4758
146,4758
84,4759
125,4759
57,4759
65,4759
61,4760
143,4760
49,4760
118,4760
117,4761
42,4761
144,4761
21,4761
129,4762
120,4762
112,4762
75,4762
35,4763
132,4763
28,4763
60,4763
66,4764
49,4764
71,4764
83,4764
2,4765
73,4765
72,4765
132,4765
127,4766
53,4766
26,4766
96,4766
55,4767
45,4767
108,4767
100,4767
101,4768
129,4768
74,4768
87,4768
65,4769
130,4769
93,4769
37,4769
37,4770
43,4770
144,4770
86,4770
110,4771
3,4771
80,4771
23,4771
3,4772
87,4772
30,4772
138,4772
52,4773
23,4773
10,4773
110,4773
3,4774
108,4774
88,4774
98,4774
112,4775
57,4775
106,4775
67,4775
137,4776
75,4776
8,4776
50,4776
18,4777
46,4777
102,4777
104,4777
72,4778
107,4778
100,4778
90,4778
94,4779
22,4779
136,4779
76,4779
110,4780
34,4780
129,4780
93,4780
35,4781
95,4781
108,4781
75,4781
77,4782
118,4782
62,4782
142,4782
9,4783
1,4783
48,4783
90,4783
115,4784
76,4784
18,4784
81,4784
24,4785
50,4785
42,4785
102,4785
15,4786
47,4786
104,4786
128,4786
9,4787
17,4787
2,4787
28,4787
13,4788
47,4788
17,4788
140,4788
102,4789
57,4789
56,4789
30,4789
110,4790
14,4790
41,4790
5,4790
81,4791
123,4791
101,4791
139,4791
77,4792
107,4792
51,4792
28,4792
64,4793
108,4793
147,4793
25,4793
89,4794
115,4794
5,4794
95,4794
141,4795
48,4795
61,4795
21,4795
98,4796
106,4796
20,4796
106,4796
52,4797
11,4797
112,4797
133,4797
98,4798
111,4798
130,4798
127,4798
98,4799
12,4799
57,4799
45,4799
28,4800
116,4800
140,4800
66,4800
32,4801
55,4801
37,4801
5,4801
58,4802
37,4802
29,4802
8,4802
107,4803
59,4803
17,4803
85,4803
124,4804
27,4804
69,4804
38,4804
135,4805
85,4805
52,4805
7,4805
118,4806
57,4806
81,4806
77,4806
51,4807
44,4807
65,4807
104,4807
109,4808
94,4808
108,4808
113,4808
140,4809
2,4809
135,4809
43,4809
102,4810
85,4810
1,4810
1,4810
145,4811
74,4811
10,4811
82,4811
116,4812
20,4812
69,4812
78,4812
32,4813
29,4813
120,4813
5,4813
51,4814
111,4814
112,4814
85,4814
60,4815
135,4815
78,4815
108,4815
148,4816
30,4816
70,4816
80,4816
140,4817
16,4817
67,4817
107,4817
26,4818
46,4818
72,4818
6,4818
49,4819
68,4819
22,4819
129,4819
97,4820
66,4820
72,4820
142,4820
52,4821
88,4821
68,4821
74,4821
40,4822
4,4822
97,4822
92,4822
18,4823
138,4823
66,4823
99,4823
138,4824
86,4824
59,4824
64,4824
90,4825
25,4825
42,4825
7,4825
116,4826
21,4826
26,4826
62,4826
67,4827
14,4827
127,4827
27,4827
84,4828
116,4828
22,4828
31,4828
134,4829
127,4829
23,4829
53,4829
144,4830
59,4830
85,4830
106,4830
12,4831
97,4831
93,4831
127,4831
92,4832
65,4832
78,4832
13,4832
147,4833
6,4833
125,4833
109,4833
92,4834
100,4834
98,4834
101,4834
12,4835
55,4835
5,4835
67,4835
36,4836
14,4836
119,4836
111,4836
55,4837
8,4837
118,4837
107,4837
117,4838
145,4838
18,4838
103,4838
67,4839
138,4839
107,4839
57,4839
32,4840
13,4840
20,4840
8,4840
17,4841
63,4841
100,4841
75,4841
41,4842
39,4842
73,4842
100,4842
63,4843
122,4843
121,4843
17,4843
133,4844
126,4844
140,4844
14,4844
107,4845
103,4845
116,4845
40,4845
146,4846
7,4846
54,4846
34,4846
69,4847
122,4847
61,4847
146,4847
5,4848
114,4848
76,4848
130,4848
100,4849
52,4849
83,4849
67,4849
56,4850
6,4850
110,4850
98,4850
69,4851
90,4851
12,4851
20,4851
88,4852
65,4852
72,4852
126,4852
31,4853
112,4853
51,4853
48,4853
112,4854
106,4854
106,4854
110,4854
128,4855
123,4855
69,4855
90,4855
43,4856
26,4856
33,4856
31,4856
44,4857
100,4857
126,4857
74,4857
143,4858
107,4858
104,4858
119,4858
116,4859
48,4859
12,4859
11,4859
95,4860
72,4860
5,4860
54,4860
60,4861
108,4861
33,4861
3,4861
21,4862
22,4862
48,4862
69,4862
146,4863
108,4863
89,4863
51,4863
147,4864
6,4864
60,4864
112,4864
62,4865
7,4865
8,4865
12,4865
130,4866
32,4866
20,4866
135,4866
112,4867
122,4867
147,4867
33,4867
8,4868
146,4868
44,4868
3,4868
47,4869
43,4869
115,4869
107,4869
139,4870
25,4870
120,4870
130,4870
31,4871
145,4871
128,4871
59,4871
91,4872
105,4872
104,4872
57,4872
82,4873
64,4873
138,4873
3,4873
34,4874
42,4874
42,4874
144,4874
91,4875
70,4875
86,4875
53,4875
45,4876
45,4876
131,4876
40,4876
11,4877
89,4877
110,4877
90,4877
34,4878
53,4878
62,4878
37,4878
128,4879
145,4879
20,4879
123,4879
118,4880
129,4880
136,4880
30,4880
71,4881
100,4881
14,4881
36,4881
1,4882
63,4882
44,4882
24,4882
35,4883
119,4883
35,4883
4,4883
60,4884
63,4884
15,4884
23,4884
116,4885
93,4885
69,4885
11,4885
99,4886
15,4886
113,4886
32,4886
16,4887
2,4887
122,4887
145,4887
55,4888
37,4888
61,4888
145,4888
28,4889
28,4889
8,4889
95,4889
66,4890
121,4890
98,4890
53,4890
38,4891
128,4891
88,4891
146,4891
46,4892
19,4892
46,4892
57,4892
104,4893
130,4893
94,4893
127,4893
146,4894
58,4894
33,4894
44,4894
66,4895
2,4895
18,4895
98,4895
95,4896
92,4896
35,4896
137,4896
9,4897
69,4897
103,4897
132,4897
71,4898
70,4898
61,4898
91,4898
114,4899
130,4899
121,4899
30,4899
82,4900
117,4900
69,4900
93,4900
104,4901
11,4901
115,4901
86,4901
64,4902
9,4902
38,4902
99,4902
102,4903
24,4903
104,4903
122,4903
8,4904
31,4904
60,4904
47,4904
62,4905
40,4905
130,4905
38,4905
102,4906
97,4906
26,4906
136,4906
42,4907
93,4907
132,4907
46,4907
29,4908
139,4908
72,4908
81,4908
11,4909
105,4909
76,4909
141,4909
87,4910
124,4910
82,4910
111,4910
101,4911
129,4911
55,4911
2,4911
86,4912
23,4912
144,4912
80,4912
76,4913
102,4913
42,4913
108,4913
54,4914
148,4914
65,4914
89,4914
34,4915
37,4915
61,4915
128,4915
126,4916
67,4916
50,4916
142,4916
70,4917
138,4917
146,4917
16,4917
117,4918
105,4918
20,4918
79,4918
120,4919
14,4919
105,4919
103,4919
47,4920
35,4920
115,4920
143,4920
73,4921
117,4921
145,4921
59,4921
73,4922
130,4922
147,4922
39,4922
20,4923
79,4923
114,4923
78,4923
35,4924
60,4924
112,4924
103,4924
136,4925
37,4925
94,4925
42,4925
117,4926
99,4926
27,4926
44,4926
81,4927
109,4927
25,4927
36,4927
104,4928
53,4928
139,4928
73,4928
88,4929
51,4929
147,4929
52,4929
38,4930
8,4930
43,4930
80,4930
18,4931
4,4931
43,4931
119,4931
99,4932
58,4932
59,4932
103,4932
34,4933
116,4933
93,4933
43,4933
73,4934
110,4934
8,4934
22,4934
60,4935
53,4935
41,4935
117,4935
1,4936
55,4936
91,4936
83,4936
60,4937
9,4937
89,4937
15,4937
115,4938
41,4938
116,4938
26,4938
57,4939
24,4939
102,4939
104,4939
75,4940
48,4940
45,4940
87,4940
107,4941
121,4941
147,4941
104,4941
56,4942
29,4942
5,4942
77,4942
102,4943
84,4943
105,4943
22,4943
115,4944
2,4944
15,4944
53,4944
144,4945
77,4945
87,4945
109,4945
28,4946
69,4946
19,4946
3,4946
70,4947
130,4947
129,4947
139,4947
8,4948
1,4948
23,4948
115,4948
69,4949
80,4949
66,4949
103,4949
95,4950
138,4950
104,4950
30,4950
75,4951
37,4951
3,4951
111,4951
72,4952
113,4952
34,4952
65,4952
114,4953
121,4953
18,4953
34,4953
147,4954
111,4954
28,4954
42,4954
140,4955
20,4955
52,4955
39,4955
41,4956
142,4956
34,4956
95,4956
81,4957
76,4957
5,4957
18,4957
88,4958
52,4958
117,4958
50,4958
11,4959
111,4959
86,4959
37,4959
13,4960
84,4960
53,4960
57,4960
117,4961
18,4961
25,4961
80,4961
80,4962
121,4962
19,4962
45,4962
139,4963
109,4963
25,4963
24,4963
124,4964
35,4964
14,4964
51,4964
17,4965
126,4965
49,4965
9,4965
41,4966
90,4966
147,4966
57,4966
75,4967
36,4967
136,4967
8,4967
147,4968
127,4968
58,4968
72,4968
87,4969
147,4969
50,4969
145,4969
134,4970
90,4970
79,4970
43,4970
129,4971
34,4971
90,4971
33,4971
16,4972
6,4972
106,4972
21,4972
4,4973
56,4973
82,4973
7,4973
61,4974
76,4974
8,4974
11,4974
110,4975
64,4975
67,4975
70,4975
76,4976
138,4976
29,4976
120,4976
28,4977
78,4977
145,4977
93,4977
14,4978
8,4978
91,4978
75,4978
74,4979
99,4979
147,4979
92,4979
88,4980
130,4980
39,4980
39,4980
59,4981
71,4981
40,4981
113,4981
40,4982
62,4982
142,4982
143,4982
64,4983
14,4983
131,4983
83,4983
78,4984
57,4984
120,4984
132,4984
28,4985
136,4985
105,4985
84,4985
133,4986
123,4986
134,4986
65,4986
121,4987
33,4987
17,4987
35,4987
11,4988
137,4988
142,4988
127,4988
73,4989
81,4989
54,4989
114,4989
66,4990
9,4990
81,4990
43,4990
46,4991
108,4991
93,4991
41,4991
52,4992
7,4992
31,4992
117,4992
42,4993
21,4993
34,4993
42,4993
104,4994
104,4994
112,4994
141,4994
41,4995
29,4995
42,4995
22,4995
80,4996
98,4996
114,4996
6,4996
22,4997
31,4997
124,4997
86,4997
68,4998
102,4998
123,4998
5,4998
60,4999
12,4999
99,4999
106,4999
59,5000
115,5000
76,5000
20,5000
78,5001
109,5001
59,5001
54,5001
96,5002
87,5002
68,5002
83,5002
16,5003
104,5003
86,5003
52,5003
7,5004
123,5004
98,5004
5,5004
148,5005
118,5005
34,5005
112,5005
29,5006
29,5006
130,5006
91,5006
103,5007
90,5007
126,5007
61,5007
129,5008
81,5008
17,5008
119,5008
22,5009
85,5009
91,5009
49,5009
1,5010
58,5010
112,5010
146,5010
115,5011
52,5011
38,5011
145,5011
124,5012
116,5012
140,5012
128,5012
109,5013
4,5013
76,5013
34,5013
101,5014
70,5014
90,5014
60,5014
11,5015
18,5015
89,5015
125,5015
147,5016
59,5016
144,5016
112,5016
123,5017
137,5017
121,5017
79,5017
6,5018
147,5018
113,5018
134,5018
121,5019
26,5019
32,5019
132,5019
79,5020
31,5020
75,5020
130,5020
146,5021
125,5021
101,5021
37,5021
31,5022
114,5022
131,5022
20,5022
37,5023
73,5023
77,5023
12,5023
13,5024
147,5024
100,5024
79,5024
54,5025
140,5025
130,5025
17,5025
74,5026
126,5026
82,5026
121,5026
112,5027
59,5027
89,5027
5,5027
13,5028
143,5028
46,5028
64,5028
15,5029
102,5029
59,5029
58,5029
86,5030
131,5030
68,5030
110,5030
51,5031
54,5031
36,5031
103,5031
141,5032
14,5032
88,5032
37,5032
105,5033
76,5033
9,5033
11,5033
137,5034
134,5034
148,5034
42,5034
98,5035
106,5035
103,5035
102,5035
82,5036
114,5036
105,5036
29,5036
121,5037
64,5037
55,5037
67,5037
25,5038
56,5038
26,5038
69,5038
81,5039
53,5039
68,5039
50,5039
58,5040
60,5040
64,5040
32,5040
3,5041
116,5041
92,5041
24,5041
75,5042
36,5042
18,5042
70,5042
23,5043
81,5043
99,5043
58,5043
35,5044
39,5044
74,5044
4,5044
141,5045
43,5045
50,5045
24,5045
109,5046
76,5046
119,5046
21,5046
47,5047
140,5047
138,5047
89,5047
19,5048
133,5048
133,5048
112,5048
84,5049
144,5049
45,5049
52,5049
44,5050
49,5050
78,5050
120,5050
6,5051
71,5051
95,5051
31,5051
120,5052
101,5052
93,5052
87,5052
72,5053
29,5053
131,5053
126,5053
110,5054
21,5054
90,5054
121,5054
79,5055
138,5055
22,5055
42,5055
54,5056
34,5056
9,5056
83,5056
143,5057
88,5057
24,5057
19,5057
6,5058
61,5058
115,5058
67,5058
112,5059
17,5059
139,5059
126,5059
97,5060
95,5060
32,5060
146,5060
125,5061
109,5061
38,5061
98,5061
99,5062
92,5062
129,5062
20,5062
21,5063
130,5063
128,5063
78,5063
117,5064
96,5064
136,5064
102,5064
19,5065
22,5065
63,5065
128,5065
121,5066
15,5066
11,5066
72,5066
107,5067
129,5067
88,5067
124,5067
13,5068
32,5068
44,5068
62,5068
120,5069
121,5069
76,5069
50,5069
44,5070
53,5070
120,5070
75,5070
42,5071
24,5071
21,5071
89,5071
29,5072
65,5072
8,5072
132,5072
127,5073
17,5073
58,5073
77,5073
147,5074
12,5074
28,5074
37,5074
96,5075
137,5075
16,5075
81,5075
33,5076
6,5076
126,5076
18,5076
140,5077
43,5077
141,5077
38,5077
83,5078
128,5078
141,5078
90,5078
37,5079
45,5079
21,5079
49,5079
98,5080
63,5080
7,5080
27,5080
97,5081
139,5081
74,5081
37,5081
53,5082
25,5082
147,5082
94,5082
102,5083
48,5083
119,5083
63,5083
15,5084
91,5084
112,5084
45,5084
93,5085
89,5085
86,5085
67,5085
7,5086
34,5086
129,5086
78,5086
92,5087
56,5087
47,5087
99,5087
1,5088
51,5088
143,5088
119,5088
37,5089
86,5089
17,5089
144,5089
105,5090
37,5090
69,5090
130,5090
131,5091
114,5091
113,5091
140,5091
2,5092
7,5092
125,5092
87,5092
17,5093
96,5093
95,5093
120,5093
30,5094
106,5094
75,5094
143,5094
60,5095
42,5095
83,5095
41,5095
66,5096
28,5096
69,5096
91,5096
83,5097
120,5097
60,5097
6,5097
78,5098
141,5098
21,5098
126,5098
25,5099
20,5099
16,5099
85,5099
75,5100
121,5100
83,5100
91,5100
13,5101
10,5101
121,5101
43,5101
40,5102
141,5102
56,5102
86,5102
64,5103
41,5103
83,5103
147,5103
6,5104
36,5104
137,5104
99,5104
46,5105
98,5105
32,5105
86,5105
130,5106
50,5106
3,5106
102,5106
37,5107
120,5107
147,5107
16,5107
27,5108
78,5108
50,5108
93,5108
145,5109
107,5109
91,5109
113,5109
43,5110
53,5110
22,5110
14,5110
14,5111
142,5111
102,5111
118,5111
49,5112
59,5112
84,5112
126,5112
148,5113
82,5113
24,5113
105,5113
2,5114
91,5114
118,5114
107,5114
144,5115
21,5115
130,5115
55,5115
107,5116
22,5116
5,5116
107,5116
129,5117
116,5117
118,5117
31,5117
130,5118
49,5118
42,5118
101,5118
42,5119
120,5119
91,5119
136,5119
16,5120
23,5120
5,5120
9,5120
54,5121
39,5121
116,5121
20,5121
132,5122
94,5122
122,5122
51,5122
72,5123
73,5123
136,5123
21,5123
66,5124
110,5124
26,5124
59,5124
80,5125
38,5125
6,5125
140,5125
109,5126
93,5126
29,5126
105,5126
114,5127
116,5127
101,5127
32,5127
124,5128
50,5128
109,5128
87,5128
31,5129
143,5129
94,5129
10,5129
102,5130
9,5130
145,5130
116,5130
115,5131
64,5131
73,5131
9,5131
54,5132
65,5132
41,5132
42,5132
21,5133
140,5133
51,5133
98,5133
30,5134
48,5134
91,5134
48,5134
60,5135
48,5135
60,5135
57,5135
47,5136
51,5136
137,5136
88,5136
39,5137
113,5137
74,5137
94,5137
110,5138
6,5138
67,5138
101,5138
119,5139
89,5139
138,5139
33,5139
142,5140
36,5140
111,5140
99,5140
26,5141
102,5141
65,5141
45,5141
118,5142
89,5142
40,5142
125,5142
32,5143
83,5143
2,5143
79,5143
71,5144
71,5144
9,5144
130,5144
130,5145
131,5145
139,5145
3,5145
61,5146
81,5146
77,5146
97,5146
128,5147
56,5147
89,5147
123,5147
17,5148
2,5148
106,5148
26,5148
54,5149
82,5149
21,5149
55,5149
3,5150
50,5150
76,5150
53,5150
105,5151
82,5151
29,5151
10,5151
118,5152
145,5152
97,5152
83,5152
83,5153
131,5153
42,5153
6,5153
86,5154
53,5154
115,5154
48,5154
145,5155
121,5155
44,5155
66,5155
45,5156
27,5156
123,5156
8,5156
64,5157
90,5157
40,5157
53,5157
92,5158
38,5158
72,5158
45,5158
79,5159
77,5159
137,5159
116,5159
132,5160
46,5160
15,5160
38,5160
86,5161
105,5161
103,5161
140,5161
74,5162
54,5162
52,5162
68,5162
70,5163
116,5163
48,5163
26,5163
34,5164
81,5164
70,5164
34,5164
17,5165
124,5165
14,5165
91,5165
104,5166
93,5166
117,5166
137,5166
135,5167
102,5167
120,5167
1,5167
47,5168
145,5168
52,5168
128,5168
43,5169
124,5169
114,5169
137,5169
97,5170
111,5170
95,5170
117,5170
114,5171
98,5171
27,5171
90,5171
119,5172
107,5172
107,5172
7,5172
65,5173
119,5173
47,5173
91,5173
28,5174
49,5174
90,5174
103,5174
49,5175
48,5175
72,5175
119,5175
128,5176
20,5176
132,5176
59,5176
74,5177
121,5177
42,5177
95,5177
18,5178
130,5178
133,5178
87,5178
134,5179
44,5179
140,5179
78,5179
22,5180
131,5180
55,5180
52,5180
80,5181
123,5181
65,5181
128,5181
17,5182
81,5182
64,5182
121,5182
134,5183
81,5183
3,5183
55,5183
57,5184
131,5184
108,5184
17,5184
6,5185
138,5185
17,5185
136,5185
118,5186
124,5186
110,5186
89,5186
138,5187
125,5187
147,5187
101,5187
99,5188
121,5188
124,5188
80,5188
4,5189
54,5189
101,5189
88,5189
147,5190
73,5190
29,5190
139,5190
21,5191
77,5191
96,5191
120,5191
120,5192
97,5192
60,5192
122,5192
70,5193
35,5193
122,5193
15,5193
72,5194
126,5194
78,5194
145,5194
23,5195
13,5195
127,5195
68,5195
144,5196
148,5196
59,5196
20,5196
138,5197
87,5197
51,5197
15,5197
82,5198
122,5198
112,5198
60,5198
121,5199
133,5199
86,5199
134,5199
123,5200
122,5200
139,5200
17,5200
47,5201
135,5201
10,5201
71,5201
111,5202
6,5202
121,5202
97,5202
27,5203
51,5203
47,5203
12,5203
99,5204
100,5204
80,5204
143,5204
126,5205
97,5205
142,5205
118,5205
78,5206
110,5206
119,5206
119,5206
3,5207
57,5207
107,5207
33,5207
122,5208
125,5208
59,5208
137,5208
44,5209
104,5209
33,5209
37,5209
93,5210
13,5210
109,5210
105,5210
17,5211
108,5211
76,5211
100,5211
145,5212
134,5212
89,5212
64,5212
65,5213
70,5213
82,5213
111,5213
29,5214
99,5214
113,5214
13,5214
126,5215
113,5215
147,5215
112,5215
51,5216
81,5216
131,5216
129,5216
44,5217
7,5217
137,5217
103,5217
96,5218
95,5218
2,5218
65,5218
140,5219
133,5219
9,5219
76,5219
69,5220
41,5220
141,5220
6,5220
5,5221
133,5221
45,5221
12,5221
128,5222
95,5222
121,5222
143,5222
7,5223
34,5223
9,5223
32,5223
93,5224
47,5224
13,5224
24,5224
87,5225
28,5225
71,5225
103,5225
3,5226
97,5226
31,5226
107,5226
134,5227
44,5227
57,5227
142,5227
98,5228
30,5228
52,5228
6,5228
75,5229
115,5229
59,5229
61,5229
4,5230
32,5230
4,5230
116,5230
22,5231
61,5231
121,5231
31,5231
29,5232
132,5232
4,5232
133,5232
128,5233
13,5233
106,5233
111,5233
48,5234
68,5234
148,5234
53,5234
10,5235
98,5235
31,5235
58,5235
138,5236
1,5236
82,5236
38,5236
120,5237
126,5237
22,5237
118,5237
16,5238
137,5238
12,5238
101,5238
87,5239
106,5239
62,5239
80,5239
146,5240
71,5240
115,5240
45,5240
143,5241
38,5241
50,5241
47,5241
106,5242
62,5242
145,5242
100,5242
23,5243
148,5243
139,5243
53,5243
63,5244
122,5244
36,5244
114,5244
79,5245
32,5245
62,5245
1,5245
90,5246
37,5246
136,5246
68,5246
37,5247
103,5247
61,5247
131,5247
105,5248
18,5248
45,5248
25,5248
137,5249
136,5249
85,5249
131,5249
148,5250
108,5250
65,5250
24,5250
47,5251
13,5251
91,5251
55,5251
32,5252
57,5252
132,5252
129,5252
60,5253
40,5253
104,5253
143,5253
64,5254
140,5254
89,5254
123,5254
130,5255
61,5255
148,5255
67,5255
72,5256
59,5256
76,5256
98,5256
45,5257
81,5257
107,5257
52,5257
77,5258
136,5258
142,5258
54,5258
76,5259
25,5259
58,5259
28,5259
113,5260
39,5260
145,5260
125,5260
7,5261
39,5261
77,5261
83,5261
115,5262
16,5262
107,5262
72,5262
82,5263
126,5263
38,5263
8,5263
18,5264
53,5264
143,5264
42,5264
129,5265
137,5265
68,5265
143,5265
148,5266
11,5266
31,5266
56,5266
120,5267
75,5267
41,5267
94,5267
27,5268
28,5268
118,5268
71,5268
26,5269
15,5269
70,5269
34,5269
96,5270
77,5270
109,5270
1,5270
145,5271
11,5271
90,5271
14,5271
4,5272
93,5272
70,5272
58,5272
91,5273
94,5273
7,5273
84,5273
14,5274
133,5274
52,5274
86,5274
90,5275
144,5275
